Naive CD4+ T cell,"CD2,CD3G,CD4,GIMAP6,GLG1,HMOX2,IL7R,ITK,LIMD2,LY9,NAA16,OBSCN,PACS1,PLCL1,RPL14,SNPH,TPP2,TRAF1,ZBTB40,CD40LG,SEPT9,CD3E,CD6,CD7,CCR7,DSC1,JAK3,PLCG1,ZAP70,CABIN1,PLXDC1,GPSM3,ANKRD55,CHMP7,APBB1,CD27,TNFSF8,GRK6,GZMM,PRMT2,IDUA,INSL3,NUMA1,PHF1,RXRB,SELPLG,ZNF76,CUBN,PIP4K2B,NCK2,CDK10,TNK1,ACAP1,TSPAN32,ARFRP1,9-Sep,MSL3,WDR6,MLXIP,LEPROTL1,SH2B1,IPCEF1,KLHL3,SIT1,TRAT1,CRLF3,RAPGEF6,FAM193B,SIRPG,RNPEPL1,CREBZF,NDFIP1,CLC,CTSW,DNAJB1,RBL2,HAUS3,ZNF394,MAK,RBMS1,ATXN7,CUL1,MTRF1,BMS1,CEPT1,AAK1,SORCS3,CLUAP1,ICOS,COQ6,PHF20L1,POP5,NUDT9,UBASH3A,GIN1,SETD5,KDM3A,TRAF3IP3,TMEM30B,FKTN,IL16,KRT2,NPAT,VPS52,UTP20,RNF216,TUG1,NOL9,CD5,RPA3,RPLP2,TBC1D5,RAB3GAP1,MLH3,PARP11,MKL1,INPP4A,CD247,RPL38,RPS6,ZNF264,PRMT3,USP16,NUP50,ZNF609,RPRD2,FCF1,COPS7B,DDX31,KRI1,DDX50,ACBD4,SLTM,RPAP2,WDR82,ZNF780B,CASP8,CD28,CDK1,CTLA4,LAIR2,SUPV3L1,GRAP2,ZNF263,CD226,CA5B,FNBP4,NUDCD3,STAP1,TEX264,POLR3E,DPEP2,TATDN2,DIDO1,REV1"
Naive CD8+ T cell,"MAN1C1,CRTAM,BLNK,CCR7,KERA,ZNF208,TREM1,CD8A,CD8B,GPR15,HTR1B,SMCP,NKTR,PSG11,SLC17A4,RRH,SMR3B,CA14,FXYD7,CCDC87,LIN28A,MOGAT2,TNKS2,GJB4,KRT1,CALY,AMBN,CCR8,COX4I1,EEF1D,MYL1,NDUFA1,NDUFA4,NDUFS5,OMG,SKI,SON,TPP2,SHFM1,HIST1H3A,HIST1H4F,RNMT,BUD31,GPR52,ZNHIT3,RNF7,JOSD1,BCAS2,RPP38,CGRRF1,JMJD6,RRP8,NGDN,C19orf53,SETD2,IL21R,MED31,SS18L2,LUZP4,CDK5RAP1,GDAP2,CWF19L1,DDX24,USP36,PCIF1,MS4A5,HAUS3,BTNL8,SLC35E1,KIAA1109,HIGD2A,RFX2,CILP"
Neurons,"EPHA3,GNG3,INSM1,KCNQ2,NEUROD2,PCDH8,ACTL6B,CAMKV,STMN4,ABCA3,ACVR2B,ADRA2A,CACNA1B,CACNB3,CHRNB2,CPE,CRABP1,CRMP1,NCAN,CTNNA1,EFNB3,CELSR3,ELAVL3,FOXG1,GAD2,GAP43,GEM,GRIK3,GRM2,ID1,IREB2,KCNN1,KCNQ3,KLC1,MEIS2,MLF1,MLLT3,MN1,CD200,MVD,NNAT,NPY,NPTX1,NTRK3,PLXNA2,POU3F1,POU3F2,POU3F3,PKIA,MAPK8,PTPRZ1,PTX3,RPE65,SCN3A,CXCL12,SFRP4,SH3GL2,SH3GL3,SOX4,SOX11,SPAST,ZNF354A,THRA,ZFP37,ZNF711,ZNF14,ZNF43,ZNF195,ZNF223,TUBA1A,ST8SIA4,PDHX,ST8SIA2,HIST1H3D,DCHS1,STX16,B3GALT2,CDK5R1,BSN,HAP1,CYTH2,LHX2,IPO13,NUP93,TSPAN2,CFDP1,SEMA6C,ZNF211,IFI44,DPYSL4,SCGN,PNMA2,ZBTB6,MLLT11,TMSB15A,STMN2,C14orf1,ZFP30,ZNF510,WDR47,KIF21B,ARC,KIAA1107,AGTPBP1,CUX2,SEZ6L,SULT4A1,SETBP1,LRRTM2,RANBP6,CACNG5,CACNG4,PDLIM3,PCSK1N,KCNMB4,SCG3,HUNK,PODXL2,PARD6A,ZNF117,GPR173,FAM105A,LRRN3,FNBP1L,ENOX1,AGPAT5,AP1AR,ZNF821,ANKRD10,ZNF415,BEX1,PCDHB11,ZNF253,C21orf62,KCNK12,ZNF529,PTBP2,ZBED5,NEUROG2,NEUROD6,REEP1,RASL11B,GDAP1L1,NKAIN1,RNF219,ZMAT4,VASH2,ZNF669,PGAP1,ZNF606,ZNF614,ZNF430,ZSCAN16,ZNF34,ZNF484,YIPF4,MUM1,C16orf45,ZNF682,C1orf216,EMID1,PAQR3,ZNF675,TET3,KCTD13,ZNF493,ALDOC,ATP1A3,ATP1B1,ATP2B2,ATP6V1G2,CA8,CACNB4,CALB1,CAMK2B,CDH18,COX7A1,COX7B,DGKB,DEFB1,DLG2,DPP6,FABP6,FGF9,FGF12,GABBR1,GABRA1,GABRB2,GABRG2,GAD1,GNAO1,GPM6A,GRIA2,GRID2,GRIK1,GRM1,GRM7,ID2,ITPR1,KCNC1,KIF5C,LPL,MT3,NDUFA5,NEFM,NEFH,NELL1,NEFL,NPPC,OMG,PCDH9,PCP4,SERPINI1,PRKCG,PTPRR,PVALB,RGS16,RORA,RTN1,SLC6A1,SNAP25,SNCG,SYP,TAC1,SEC62,TSPAN7,TRPC3,ZNF208,AP3B2,SPARCL1,CACNA1G,INA,NRXN1,ELMO1,SNAP91,C1orf61,CNKSR2,FAIM2,ARHGAP26,FSTL4,ACSL6,SMPX,SLC24A2,DDX25,SPOCK3,ST8SIA3,GPRC5B,GNG13,TM6SF1,FXYD7,IL20RA,SUSD4,PRMT8,DNAJC12,ANKS1B,PLXDC1,SLC12A5,KLHL1,GPR63,TRIM9,TCEAL2,SHISA6,ACYP2,AGTR2,ATP1B2,ATP2A3,CA7,CACNA1A,CACNB2,CHGB,DAB1,DACH1,DGKG,DYNC1I1,FABP3,FGF14,GABRB3,GNG4,GRIA3,HSBP1,HTR5A,KCNA2,KCNK1,KIF5A,KPNA5,NAP1L2,NCAM1,NDUFA3,NDUFA4,NELL2,NRCAM,PDE9A,PEG3,PPP3CA,MAPK10,RAB3A,RGS7,RYR2,SCN1A,SCN2A,SLC1A6,SLC8A1,ABCC8,VAMP2,KCNAB1,PIP5K1B,PPFIA2,SYNJ1,CACNA2D2,CPNE6,RAB33A,NRXN3,AKAP7,GABBR2,GPRASP1,JAKMIP2,SAP18,CORO2B,ATP5L,KIF3A,HHLA3,MGAT4A,GABARAPL2,KIFAP3,SV2C,MYT1L,DNM3,GALNT8,CLUL1,PCDH17,GOLIM4,PCLO,NDUFAF4,NME7,PIGP,BCL11A,FAM134B,LRRC49,CISD1,TTYH1,NDRG4,FAM184A,ZNF385D,MAP9,CEP76,HOPX,IQCK,RALYL,THSD7A,LPCAT4,FAM21A,ANK2,CHN1,FABP7,GPM6B,LHX1,NOVA1,PTPRN,SORL1,NME5,SPOCK2,RCAN2,KLK8,SOSTDC1,SNX10"
Neutrophils,"ALPL,BST1,CD93,CEACAM3,CREB5,CRISPLD2,CSF3R,CYP4F3,DYSF,FCAR,FCGR3B,FLJ11151,FPR1,FPRL1,G0S2,HIST1H2BC,HPSE,IL8RA,IL8RB,KCNJ15,LILRB2,MGAM,MME,PDE4B,S100A12,SIGLEC5,SLC22A4,SLC25A37,TECPR2,TNFRSF10C,VNN3,CDA,CHST15,APOBEC3A,CASP5,MMP25,HAL,C1orf183,FFAR2,MAK,CXCR1,STEAP4,BTNL8,CXCR2, CNTNAP3, CXCR1, CYP4F3, FFAR2, HIST1H2BC, HIST1H3D, KY, MMP25, PGLYRP1, SLC12A1, TAS2R40,EVI2B,HSD17B11,KDM6B,MEGF9,MNDA,NLRP12,PADI4,SELL,TRANK1,IL18RAP,BMX,CLC,FPR2,HSPA6,MEFV,TREML2,TRPM6,AATK,CSF2RB,FBXO38,PAK2,TOP1,UBXN2B,CA4,TLE3,PGLYRP1,ZDHHC18,P2RY13,APAF1,CBL,DDX3X,NFYA,PTEN,SLC19A1,UBE2B,BEST1,ELL,MTMR3,HERC3,SLC25A44,DHX34,TOX4,WWP2,LMTK2,WDFY3,MED13L,ACAP2,CLEC4E,UBN1,NRBF2,TREM1,HRH4,RMND5A,TMUB2,TMEM185B,GCC1,NDEL1,CEACAM8,SDF2,TGM3,UBE2D1,TRIM25,KSR1,SPAG9,NMI,CIR1,TTLL4,IP6K1,USP15,CAMKK2,LILRA1,BTN2A1,HBB,LILRA2,GPR27"
NK CD56bright cells,"DUSP4,FOXJ1,LPCAT4,MADD,6-Mar,MPPED1,MUC3B,NIBP,PLA2G6,RRAD,XCL1,ABAT,C11orf75,C5orf15,CDHR1,DCAF12,DYNLL1,GPR137B,HCP5,HDGFRP2,KRT86,MLST8,ELMOD3,ENTPD5,FAM119A,FAM179A,CLIC2,COX7A2L,CREB3L4,CSF1,CSNK2A2,CSTA,CSTB,CTPS,CTSD,FST,GATA2,GMPR,HDC,HEY1,HOXA1,HS2ST1,HS3ST1,BCL11B,CDH3,MYL6B,NAA16,ClQA,ClQB,CYP27B1,EIF3M"
NK CD56dim cells,"EDG8,FLJ20699,GTF3C1,GZMB,IL21R,KIR2DL3,KIR2DS1,KIR2DS2,KIR2DS5,KIR3DL1,KIR3DL2,KIR3DL3,KIR3DS1,SPON2,TMEPAI,CYP27A1,DDX55,DYRK2,RPL37A,NOTCH3,AKR7A3,GPRC5C,GRIN1,HLA-E,PORCN,PSMC4,UPP1"
NK cells,"ADARB1,AF107846,ALDH1B1,APBB2,ATL2,BCL2,CDC5L,FGF18,FUT5,FZR1,GAGE2A,IGFBP5,KANK2,LDB3,MAPRE3,MCM3AP,MRC2,NCR1,PDLIM4,PRX,PSMD4,RP5-886K2.1,SGMS1,SLC30A5,SMEK1,SPN,TBXA2R,TCTN2,TINAGL1,TRPV6,XCL1,XCL2,ZNF205,ZNF528,ZNF747,AKT3,AXL,BST2,CDH2,CRTAM,CSF2RA,CTSZ,CXCL1,CYTH1,DAXX,DGKH,DLL4,DPYD,ERBB3,F11R,FAM27A,FAM49A,FASLG,FCGR1A,FN1,FSTL1,FUCA1,GBP3,GLS2,GRB2,LST1,GAGE2,NKG7,GZMA,EOMES,SAMD3,TBX21,KLRK1,PLCG2,STYK1,CD160, CLIC3, FGFBP2, GNLY, GNPTAB, KLRF1, NCR1, NMUR1, S1PR5, SH2D1B,KLRC1,KLRF1,DNAJB14,IL18RAP,IL2RB,KIR2DL3,KIR3DL2,NCR3,SPON2,C1QB,CALY,CD37,CLEC10A,CSF2RB,CX3CR1,GZMB,IL7R,KNG1,MAN1C1,PRR5L,SYT17,KIR2DL1,KIR2DL4,KIR3DL1,KIR3DS1,PTGDR,SH2D1B,KLRD1,PTPN4,TKTL1,ZMYND11,SACM1L,CD244,AGK,GZMM,KPNB1,MED1,PRF1,MAPK1,BRD2,MAP3K7,TNFSF11,ZNF264,STX8,PJA2,HELZ,GNLY,STAG2,ZBTB1,RAB14,FIP1L1,ARPC5L,HIPK1,CD247,CTSW,LTA,ZNF426,GRIK4,LIM2,NMUR1,BAD,7-Sep,CHRNE,DR1,GIPR,GOLGA4,GZMH,HNRNPL,IFNG,LAG3,MGAT2,MLH1,NEK1,NFE2L2,PPP2CA,PRKAG1,SON,SUPV3L1,TBCC,PRDM2,HIST1H3A,PRDX6,YAF2,KLRG1,SF3B4,GNA13,GPATCH8,DNAJC2,ASTE1,ANKRD11,AMZ2,THAP1,UBE2Q1,CDKN2AIP,RBM25,OSBPL7,TSTD2,C1orf174,GTF3C1,FBXW4,TSPYL1,RGS9,RBM39,ZCCHC11,LEMD3,IL21R,WBP11,RSRC2,ALG13,COQ10B,SBF1,CCL4,GGPS1,ZBTB39,WDR45"
NKT cells,"BTN2A2,CD101,CD109,CNPY3,CNPY4,CREB1,CRTC2,CRTC3,CSF2,KLRC1,FUT4,ICAM2,IL32,LAMP2,LILRB5,KLRG1,HSPA4,HSPB6,ISM2,ITIH2,KDM4C,KIR2DS4,KIRREL3,SDCBP,NFATC2IP,MICB,KIR2DL1,KIR2DL3,KIR3DL1,KIR3DL2,NCR1,FOSL1,TSLP,SLC7A7,SPP1,TREM2,UBASH3A,YBX2,CCDC88A,CLEC1A,THBD,PDPN,VCAM1,EMR1,CASP5,DOLK,GMIP,PRR5L,SGCA,SLAMF1,TCOF1,TGFBR2,PHKG1,RARA,S100B,BEST1,TP53TG5,GSG1,AMBN,IL17B,L1TD1,ARPC1A,KLHL26,GEMIN7,PMFBP1"
nTreg,"FOXP3,STAT5A,DUSP4,CD4,CTLA4,TNFRSF9,IL10RA,IL2RA,CD5,SIT1"
Osteoblast,"BMPR1A,COMP,DCTD,DYNC1LI2,EPYC,GRSF1,IBSP,MFAP3,PRELP,SGCG,UBE2L3,COL14A1,ITGA8,EIF2S2,KIF3B,LAPTM4A,APPBP2,MAB21L2,ILVBL,XPOT,DOLK,ICMT,TMEM50A,CBY1,RPS6KC1,COPS7A,MYOZ2,NUDT9,RNF121,LIN7C,DHX32,IL26,STARD7,C5orf15,PAPPA2,EBF2,ATG9A,MUL1,TM2D3,UNC119B,LRRC15,ARCN1,HTR2A,PSMB5,EIF4E2,FRMPD4,YME1L1,NPLOC4,FTO,FAM168B,YIPF6,HLCS,SGCD,YAP1,TRIM32,ZNF629,MKRN2,TRAF3IP1,AMOTL2,KCMF1,CCDC47,TMEM185B,DPY19L4,ACTG1,RHOA,CCKAR,EXTL1,FOXC2,GGCX,GLUD1,HIST1H1A,NFATC4,PGK1,SLC9A5,TUB,ZNF16,GDF5,SSNA1,EIF3G,FIBP,LONP1,ABCF2,RNF41,ARPC1A,TXNL4A,TRPC4AP,CHMP2A,ARL6IP4,TMED9,GLT8D1,PCDHGA11,IFT46,CUEDC2,FIP1L1,SFXN3,TMEM222,AP2S1,ATF6B,DPAGT1,DRG2,HARS,IARS,EIF6,KIF22,SSR1,ZFPL1,AKR7A2,COX7A2L,SNX17,SNUPN,PARK7,EXOC7,ABCB9,MTCH1,LMOD1,HSPB7,EPN1,PRDM11,C12orf43,ZNF768,CPSF7,BRIP1"
pDCs,"IL3RA,CBX6,DAB2,DDX17,HIGD1A,IDH3A,MAGED1,NUCB2,OFD1,OGT,PDIA4,SERTAD2,SIRPA,TMED2,ENG,FCAR,IGF1,ITGA2B,GABARAP,GPX1,KRT23,PROK2,RALB,RETNLB,RNF141,SEC14L1,SEPX1,EMP3,CD300LF,ABTB1,KLHL21,PHRF1,CLEC4C,CXCR3,GZMB,IRF7,IRF8,LILRA4,PHEX,PLD4,PTCRA,APOC3,CSHL1,DNASE1L3,HIST1H2BB,HPD,KCNA5,SCT,P2RY14,LILRB4,CUX2,LRRC36,RPL3L,CACNB1,FKBP2,MYBPC1,SLC12A3,SPIB,ZNF221,MAPKAPK2,CXCL13,SLITRK3,TSPAN13,SPCS1,TLR7,KCNK10,KCTD5,CELA2A,CCR2,FLT3,FUT7,CD2AP,RUNX2,TACR1"
Pericyte,"ADCY3,CDK4,GGCX,HIC1,MLLT1,MYBPC2,P4HB,MAPK3,PTGER1,SLC6A13,TAF15,DYNLL1,ASH2L,ZBTB22,S1PR2,BCKDK,COPS6,TMED1,CBX6,TXN2,TMEM184B,ERGIC3,MIER2,ZNF444,PRDM11,ARF5,ARNT,ATP5G1,ATP5J,CALR,CTBP1,DMWD,ELK1,ISLR,KIF22,MMP11,MYBPH,NDUFB1,NDUFB7,NNAT,PFN1,PPP2CB,PPP2R5D,PSMD8,TRIM27,TNXB,SLC35A2,ZFPL1,LZTR1,AKR7A2,AP3D1,KCNAB3,MED16,CTDSP2,ARFRP1,RNF41,TAB1,TIMM44,TM9SF1,TRIM3,GIPC1,YIF1A,KDELR1,LMAN2,RAB35,TMEM115,LZTS1,WDR6,COPZ1,MLXIP,RALY,CIC,USP22,LMOD1,ZNF500,IRF2BP1,ERAL1,VPS4A,AHDC1,C19orf53,MYLPF,GMPPA,GAR1,TMEM161A,ATP5SL,PCDHGA9,PKNOX2,C11orf95,C7orf26,TSEN34,TMEM185B,ZNF768,HPS6,ADAMTS12,IL17RC,TOM1L2,TXLNA,BCS1L,DPAGT1,GNAS,DNAJC4,NDUFA8,NDUFS5,PPIB,PSKH1,RAB5B,DPF2,RPN1,RXRB,SH3GL1,SLC6A4,SSR2,USP5,CDK10,KHSRP,EDF1,SEC24C,SNX17,SEC16A,9-Sep,EHMT2,TCF25,GANAB,SMG5,SIRT3,PES1,POFUT1,DNPEP,CBY1,CHMP2A,SGSM3,REM1,ZNF771,CUTA,GPR173,DDX49,PACS1,PCDHGB5,OPA3,UBXN6,FLT1,GDNF,HTR2B,P2RX1,POU2F2,MASP1,KSR1,HAND2,ADAMTSL2,COLEC10,BTN2A1,KIF26B,COL10A1,SLC31A1,DSCR4,IGF2BP3,ABTB2"
Plasma cells,"AMPD1,TNFRSF17,FKBP2,PNOC,SSR4,RNGTT,SPATS2,UBA5,ZBP1,ALPI,AVP,BMP8B,C21orf2,CAMP,CASP10,CCNC,CD27,ENTPD1,CD79A,CDH15,COX6A2,CRYBB1,CRYBB3,CRYGC,CYP11A1,EPO,GDF2,GOLGA3,GOLGA4,GRM4,GUCA1A,HIST1H2BB,HSF4,HSPA6,IDE,IRF4,KCNN3,MARS,MGAT2,NEUROG1,NOS2,NPAS1,NPPA,NPPC,PRM1,PTPRS,RAB3A,RAD17,RGS1,RGS13,RPN2,CCL25,SLC5A2,SRP54,SS18,SYT5,TG,SEC62,TNNT3,HSP90B1,UBE2G1,ZNF133,RNF113A,RNF103,MANF,ITGA8,B4GALT3,MBTPS1,MATN4,EBAG9,HAND2,TBX4,CLINT1,KNTC1,KIAA0125,DMTF1,PREB,SLC35B1,MRPS31,CNKSR1,SEMA6C,PRDX4,LBX1,AVIL,SEC24A,TMED10,ZPBP,WDR45,TREH,FNDC3A,ATF6,MAST1,MAPK8IP3,UBXN4,SCFD1,CUX2,AIPL1,GORASP2,TBL2,DKKL1,NDOR1,SERP1,ARHGEF16,MCTS1,ALG5,GMPPA,SHANK1,CELA2B,YIPF1,LAX1,CCDC40,TMEM39A,UFSP2,CCDC88A,LTB4R2,PRX,SRPRB,PRDM14,MAGEF1,CHST8,PDIA2,MIS12,CCDC121,ADM2,CNTD2,CCDC33,TRABD,STMN4,SLCO5A1,GRWD1,USP48,MTDH,IMP4,SIX5,APOA1,APOC3,ARL1,PHOX2A,ARSA,AUP1,CA7,CACNA1S,CAV1,CD19,CD79B,CHRNA4,CHRNG,CLCNKB,CRYBA4,CSHL1,CYBA,DAD1,DDOST,DNASE1L2,DPAGT1,DRD4,DRD5,FGF6,GH2,GNB3,GOLGB1,GP9,GRIN1,HDLBP,DNAJC4,IGF1,KRT10,CD180,MYL2,NTRK1,P2RY4,PDE6A,POMC,POU3F3,PPIB,PTGER1,RFX2,RPN1,SHBG,SLC6A13,SMPD2,SNAPC4,SSR1,SURF1,T,TERT,LEFTY2,TP73,TSHR,VPREB1,ZNF37A,ZNF142,ELL,BFSP2,UTF1,MYH13,PABPC4,FBP2,SLC13A2,KCNQ4,GPR37L1,PICK1,TMEM59,CUL7,PDIA6,TIMM17B,CNPY2,TM9SF1,FTCD,SEC61B,LMAN2,KDELR2,SEC63,RALY,SIPA1L3,DDN,ABCB9,ISCU,SEC61G,TNFRSF13B,TSSK2,PPIL2,HEYL,SPCS1,SAP30BP,VPREB3,SEC61A1,RAX,VSX1,SLC35C2,THAP4,IFT52,ERGIC3,TMED9,DEF8,RASIP1,ZDHHC4,C19orf73,GPRC5D,NGLY1,GLT8D1,PCDHA5,IRGC,UGGT1,MYL7,ACBD3,KLC2,YIPF2,FCRL2,OGFOD2,LMAN1L,ALG9,CSPP1,DOK3,C6orf25,CEACAM21,SLC38A10,R3HCC1,MIA3,RNF208,GABRR2,GPLD1,KLF15,FN3K,CNR1,TCF3,WNT1,HOOK2,C16orf58,ACBD4"
Platelets,"ADCY8,ALOX12,APOA1,ARHGAP6,AVPR1A,BMP8B,BNIP2,CASQ1,CETP,COL10A1,GNAS,GNB3,GP1BA,GP5,GPR3,GPR17,LPAR4,HPCA,HSD17B3,IL5,ITGA2B,KIF2A,LCN1,LIMS1,SMAD2,MAN2A2,MAX,MEA1,RAB8A,CIITA,MPL,MUC6,NPPA,SIX6,PDE6A,PDE6H,PF4V1,PHKB,PITX3,PLXNB3,PPM1A,PPY,PRKCG,PTPRA,RNF2,RPA1,SELP,SLC6A4,NEK4,TACR2,TAL1,TG,TNNC2,CRISP2,VCL,VDAC3,XPNPEP1,ZNF37A,ZNF214,ST7,NCOA4,CDK2AP1,HIST1H2BO,SNX3,MYOM1,KSR1,ASAP2,ENDOU,RNF8,CHD1L,RGS6,SEC14L5,SNPH,TLK1,TECPR2,RNF10,TRIM10,HTATIP2,AKAP3,LEFTY1,IGF2BP3,CD160,PARK7,ACSBG1,ARHGEF12,TMEM50A,FBXO9,RNF11,DNAI1,MLH3,EIF2AK1,MORC1,LSM1,RABGEF1,RAX,KLK14,DERA,PHF20L1,RDH11,GP6,CLEC1B,TAOK3,BIN2,NCKIPSD,UIMC1,CMPK1,TUBA8,RNF186,L1TD1,BEST2,TXNL4B,CCDC40,ADI1,WDR11,ACTR10,NXF3,PCDHGB5,PCDHGA1,CABP5,ANO2,LRTM1,NEUROD4,PCTP,CHST8,ARMC7,SYNPO2L,PANK2,RUFY1,ULBP1,TUBB1,ASB8,PTCRA,AMD1,ANXA7,CETN2,DPYS,EGR4,F13A1,GP9,GRIK1,FOXO4,MTR,NOS2,ODC1,PTGDR,RHCE,RIT2,SLC18A2,NCK2,TCAP,PEX11B,ADIPOQ,ZNF592,NR2E3,MYL12A,PGRMC1,PDCD10,SNW1,SLC16A8,FAM32A,IPCEF1,LSM14A,NPTN,CEND1,C7orf43,KCMF1,PRX,NPFFR1,NPVF,ADIPOR2,ZMYM1,TRAPPC9,USP12,8-Mar"
Preadipocytes,"ARCN1,ARL1,CDK7,FGF7,GLG1,HAS1,HDLBP,SSR1,TESK1,TMEM11,BUB3,HAND2,BAG3,MORF4L2,TUBA1B,NCKAP1,KDELR2,SEC63,FAM98A,TCTN3,MMADHC,GLT8D1,SRPRB,ALG8,SLC25A32,ADH5,ALCAM,SLC25A6,ANXA1,ANXA5,RHOA,ARSB,ATP5C1,ATP5G1,CANX,CAST,COPA,COPB1,ATF6B,DPAGT1,TOR1A,ECT2,ELK1,EPRS,GRSF1,HIF1A,HSPA4,IARS,ISLR,MOCS2,NACA,NDUFB4,OCRL,P4HB,PPIB,PTGIR,PTPN11,PURA,RARS,RNF2,RPN2,RRM1,SNAPC2,TNXB,HSP90B1,PTP4A2,GNPAT,EIF3H,MBTPS1,WISP1,EIF2S2,MTMR2,WASL,MPZL1,COPB2,KIF3B,FXR2,BAG2,MINPP1,LAPTM4A,RANBP9,RAD50,CNPY2,YAP1,TMEM147,SYNCRIP,APPBP2,MYL12A,YKT6,DCTN6,PGRMC1,YIF1A,COPS8,HNRNPA0,SEC61B,ASCC3,METAP2,DSTN,PWP1,MRPL3,XPOT,SCRG1,DOLK,ICMT,MKRN2,LMOD1,TMEM87A,DHRS7B,MYOF,NPTN,SEC61A1,COQ6,TMED7,FCF1,COPS4,DDX47,MBTPS2,UCHL5,ATP6V1D,RWDD1,UFC1,ERGIC3,C14orf166,MRPL20,IMPACT,RIOK2,IFT46,EDA2R,CCDC90B,RIC8A,RNF25,EBF2,ACBD3,C7orf25,C7orf26,TBC1D17,METTL8,PODNL1,ADM2,ADAMTS12,MAGT1,ADO,SLC38A10,LRRC15,PRRC1,SENP5,TIPRL,GTF2H5,ADCYAP1R1,AQP9,CYP19A1,HIST1H2BB,IRF4,IPO5,SLC1A2,IPO7,ADAMTS8,ABCA6,SNED1,PIWIL2,TRPM3,IL17RC,TBC1D16,ARHGAP6,ACE,CENPE,GLUD1,LSP1,XPNPEP2,HIST1H2BM,S1PR2,MRPS27,SMC5,MDN1,TREM1"
pro B cells,"AFM,ALPL,CCR8,CRX,DCC,DNTT,GABRA6,GCK,GPR3,GPR4,GRIK3,GYS2,TLX2,KNG1,MEN1,MUSK,OMD,PARK2,POU3F1,RAG2,RPE65,SLC2A2,SLC12A1,SRY,VPREB1,CSRP3,HIST1H2BM,SOX14,CACNA1G,GREB1,CNKSR1,ARPP21,FRS3,LILRB1,CLDN14,PLA2G2D,OR7A5,AKAP8L,STRN4,GNL2,TNFRSF12A,LARP7,BTBD7,SPATA7,HAMP,C2orf49,CXorf36,LRRTM4,FIP1L1,SLC25A31,SCRT1,IMP4,HSPB6,ZNF81,ZNF674,ADARB2,ADCY8,AGXT,ALOX15B,ANXA3,APOC3,ARG1,ART4,BMX,CA1,CCKAR,SIGLEC6,CETP,CLCN1,CNTFR,CRH,CSHL1,CTSG,CYP2A7,DLX4,DPYS,DSP,EFNA2,FCAR,FCN2,FGF8,MSTN,GDF10,HCRTR2,ONECUT1,PRMT1,HTR1B,HTR5A,IFNA1,IGLL1,IL12B,KCNJ9,KCNJ13,KRT12,KRT19,LLGL1,LTC4S,MAG,MKI67,TRPM1,MUC6,MYH4,MYH8,NEUROG1,NOTCH4,OMG,PMP2,POU1F1,PPEF2,PRB4,PSG11,RAD23A,RAPSN,RBP3,MRPL12,RRM2,CCL17,TACR3,TCF3,TESK1,TGM3,THPO,TNNT2,UCP3,ZNF155,HIST1H2BL,EDF1,ADAM21,KCNQ4,OTOF,KIF23,NMUR1,PLK4,STIP1,LILRB4,KERA,ADAMTS8,CLCA4,FSTL4,PMPCA,ATP1B4,PADI4,TSSK2,CA14,FBXO24,SLC13A4,DKKL1,AHDC1,BMP10,VPREB3,ANAPC2,VSX1,CALY,HP1BP3,PDE11A,CLEC1A,GMIP,SPTBN5,ZMYND10,COQ3,CNGB3,ZNF407,IQCC,NXF3,PAPOLB,RPGRIP1,SLURP1,SPC25,MYL7,KLHL12,FBRS,RNF25,TUT1,MRPS15,KRI1,NOL12,KRTAP1-3,PCDH11Y,PPP4R2,KCNV2,PSORS1C2,R3HCC1,ASPM,NACA2,MEP1B,SGCA,TCOF1,LAMB4,PCDHA5,OTUD7B,DPEP3,AZU1,BLK,CD72,CD79B,CENPA,FOXM1,FLT3,H2AFX,KIF11,LY6H,MYBL2,PDE6D,POLA1,PRTN3,RFC2,RFC5,SMARCA4,SNRPD1,SPTA1,TERT,TOP2B,TSSC1,XPNPEP2,PTTG1,TCL1B,ESPL1,KIF14,P2RY14,SMC4,TACC3,NOP56,SIVA1,HNRNPA0,UBE2C,KIF4A,TRA2A,SAC3D1,MRTO4,NUSAP1,AHSP,GTSE1,CEP55,QRSL1,LSM2,CCDC81,SHCBP1,C16orf59,HPS4"
Sebocytes,"CALML3,CSF2,CSTA,CTSK,DSG3,GJB5,SFN,IL1A,IRF6,KRT6B,LAD1,MMP3,PI3,PKP1,SOX15,SULT2B1,KRT75,FGFBP1,AP1M2,PDZK1IP1,FST,IL24,LPAR3,TFCP2L1,HES2,TMEM40,LTB4R2,RAB25,S100A14,C1orf116,ZNF750,KRT6C,ENTPD3,GJB3,PTK6"
