gene	weight
SNORD114-19	1.2445666395596e-06
SNORD114-2	1.2445666395596e-06
SNORD114-24	1.2445666395596e-06
SNORD114-27	1.2445666395596e-06
SNORD114-29	1.2445666395596e-06
SNORD114-3	1.2445666395596e-06
SNORD114-31	1.2445666395596e-06
SNORD114-4	1.2445666395596e-06
SNORD114-7	1.2445666395596e-06
SNORD114-8	1.2445666395596e-06
SNORD115-48	1.2445666395596e-06
SNORD116-13	1.2445666395596e-06
SNORD116-2	1.2445666395596e-06
SNORD116-27	1.2445666395596e-06
SNORD116-29	1.2445666395596e-06
SNORD117	1.2445666395596e-06
SNORD119	1.2445666395596e-06
SNORD11B	1.2445666395596e-06
SNORD12	1.2445666395596e-06
SNORD121A	1.2445666395596e-06
SNORD121B	1.2445666395596e-06
SNORD123	1.2445666395596e-06
SNORD124	1.2445666395596e-06
SNORD125	1.2445666395596e-06
SNORD126	1.2445666395596e-06
SNORD12B	1.2445666395596e-06
SNORD12C	1.2445666395596e-06
SNORD13	1.2445666395596e-06
SNORD14A	1.2445666395596e-06
SNORD14B	1.2445666395596e-06
SNORD15A	1.2445666395596e-06
SNORD15B	1.2445666395596e-06
SNORD16	1.2445666395596e-06
SNORD17	1.2445666395596e-06
SNORD18A	1.2445666395596e-06
SNORD18B	1.2445666395596e-06
SNORD18C	1.2445666395596e-06
SNORD19	1.2445666395596e-06
SNORD19B	1.2445666395596e-06
SNORD1A	1.2445666395596e-06
SNORD1B	1.2445666395596e-06
SNORD21	1.2445666395596e-06
SNORD22	1.2445666395596e-06
SNORD24	1.2445666395596e-06
SNORD25	1.2445666395596e-06
SNORD26	1.2445666395596e-06
SNORD27	1.2445666395596e-06
SNORD28	1.2445666395596e-06
SNORD30	1.2445666395596e-06
SNORD31	1.2445666395596e-06
SNORD32A	1.2445666395596e-06
SNORD32B	1.2445666395596e-06
SNORD33	1.2445666395596e-06
SNORD34	1.2445666395596e-06
SNORD35A	1.2445666395596e-06
SNORD35B	1.2445666395596e-06
SNORD36A	1.2445666395596e-06
SNORD36B	1.2445666395596e-06
SNORD36C	1.2445666395596e-06
SNORD37	1.2445666395596e-06
SNORD38A	1.2445666395596e-06
SNORD38B	1.2445666395596e-06
SNORD3A	1.2445666395596e-06
SNORD3C	1.2445666395596e-06
SNORD3D	1.2445666395596e-06
SNORD41	1.2445666395596e-06
SNORD42A	1.2445666395596e-06
SNORD42B	1.2445666395596e-06
SNORD43	1.2445666395596e-06
SNORD44	1.2445666395596e-06
SNORD45A	1.2445666395596e-06
SNORD45B	1.2445666395596e-06
SNORD45C	1.2445666395596e-06
SNORD46	1.2445666395596e-06
SNORD47	1.2445666395596e-06
SNORD49A	1.2445666395596e-06
SNORD4A	1.2445666395596e-06
SNORD4B	1.2445666395596e-06
SNORD5	1.2445666395596e-06
SNORD50A	1.2445666395596e-06
SNORD51	1.2445666395596e-06
SNORD52	1.2445666395596e-06
SNORD53	1.2445666395596e-06
SNORD54	1.2445666395596e-06
SNORD55	1.2445666395596e-06
SNORD56	1.2445666395596e-06
SNORD56B	1.2445666395596e-06
SNORD57	1.2445666395596e-06
SNORD58A	1.2445666395596e-06
SNORD58B	1.2445666395596e-06
SNORD58C	1.2445666395596e-06
SNORD59B	1.2445666395596e-06
SNORD6	1.2445666395596e-06
SNORD61	1.2445666395596e-06
SNORD62B	1.2445666395596e-06
SNORD63	1.2445666395596e-06
SNORD64	1.2445666395596e-06
SNORD65	1.2445666395596e-06
SNORD66	1.2445666395596e-06
SNORD67	1.2445666395596e-06
SNORD68	1.2445666395596e-06
SNORD69	1.2445666395596e-06
SNORD7	1.2445666395596e-06
SNORD70	1.2445666395596e-06
SNORD71	1.2445666395596e-06
SNORD72	1.2445666395596e-06
SNORD73A	1.2445666395596e-06
SNORD76	1.2445666395596e-06
SNORD77	1.2445666395596e-06
SNORD78	1.2445666395596e-06
SNORD79	1.2445666395596e-06
SNORD8	1.2445666395596e-06
SNORD80	1.2445666395596e-06
SNORD83A	1.2445666395596e-06
SNORD83B	1.2445666395596e-06
SNORD84	1.2445666395596e-06
SNORD85	1.2445666395596e-06
SNORD87	1.2445666395596e-06
SNORD88B	1.2445666395596e-06
SNORD88C	1.2445666395596e-06
SNORD89	1.2445666395596e-06
SNORD9	1.2445666395596e-06
SNORD90	1.2445666395596e-06
SNORD91A	1.2445666395596e-06
SNORD91B	1.2445666395596e-06
SNORD92	1.2445666395596e-06
SNORD94	1.2445666395596e-06
SNORD95	1.2445666395596e-06
SNORD96A	1.2445666395596e-06
SNORD96B	1.2445666395596e-06
SNORD97	1.2445666395596e-06
SNORD98	1.2445666395596e-06
SNORD99	1.2445666395596e-06
SNPH	2.7482685121131e-05
SNRK	2.86364291902171e-05
SNRNP200	0.000252601090154891
SNRNP27	7.53956425044377e-05
SNRNP35	6.29847384797854e-05
SNRNP40	0.000216057570964786
SNRNP48	5.95748863278972e-05
SNRNP70	0.000213744609473874
SNRP70	1.2445666395596e-06
SNRPA	0.000174729602145048
SNRPA1	0.000220486524656384
SNRPB	0.000281134062159413
SNRPB2	0.000192695435705255
SNRPC	0.000123832945201754
SNRPD1	0.000275838596077716
SNRPD2	0.000317881925797604
SNRPD3	0.000301813405630509
SNRPE	0.000331653579484374
SNRPF	0.000315874135677753
SNRPG	0.000307066365200636
SNRPN	0.000197235944021129
SNTA1	0.000105657650148764
SNTB1	6.32925322750055e-05
SNTB2	8.14283227521351e-05
SNUPN	7.14551798642414e-05
SNURF	1.74017669403437e-05
SNW1	0.000248856640765991
SNX1	0.000109083146148274
SNX10	2.4067512535258e-05
SNX11	1.41181998550413e-05
SNX12	4.83458658142515e-05
SNX13	3.93276710730228e-05
SNX14	2.82595569205709e-05
SNX15	4.18288028789543e-05
SNX16	1.56591886487045e-05
SNX17	6.34446888239566e-05
SNX18	2.89154437616155e-05
SNX19	1.2445666395596e-06
SNX2	0.000107353740022167
SNX20	1.96761243810614e-05
SNX21	1.2445666395596e-06
SNX22	1.92206904778366e-05
SNX24	4.32740443992851e-05
SNX25	1.46498906055365e-05
SNX26	1.2445666395596e-06
SNX27	0.000100796096004567
SNX29	1.2445666395596e-06
SNX3	7.40607430053594e-05
SNX30	1.48632828669877e-05
SNX31	1.2445666395596e-06
SNX32	3.6801543913121e-05
SNX33	2.23032312423726e-05
SNX4	0.000161384243897295
SNX5	8.81213939048773e-05
SNX6	8.44580332870928e-05
SNX7	3.07975862551522e-05
SNX8	3.81921871609766e-05
SNX9	0.000100550973665798
SOAT1	4.83712446054337e-05
SOAT2	5.15179933739203e-05
SOBP	1.62503525505348e-05
SOCS1	0.000160773785409732
SOCS2	6.33720343104905e-05
SOCS3	0.000147540945781841
SOCS4	5.77328981340401e-05
SOCS5	4.74898425629901e-05
SOCS6	6.37522508944107e-05
SOCS7	3.97141874231899e-05
SOD1	0.000234626919303093
SOD2	0.000155434015035968
SOD3	4.29815028731105e-05
SOHLH1	6.75692133680556e-05
SOHLH2	3.51108712266466e-05
SOLH	1.2445666395596e-06
SON	2.97330708434179e-05
SORBS1	8.62062109896905e-05
SORBS2	3.24302254863297e-05
SORBS3	4.30309374151062e-05
SORCS1	2.0033943914966e-05
SORCS3	2.14126460213357e-05
SORD	8.07022243473395e-05
SORL1	9.85503200404672e-05
SORT1	0.000128099269482209
SOS1	0.000218097860797374
SOS2	0.00010192826998595
SOST	0.00010209151430983
SOSTDC1	1.97482456844424e-05
SOX10	0.00011307189807555
SOX11	1.64448446309297e-05
SOX12	1.76723420225913e-05
SOX13	1.93657392005781e-05
SOX14	1.38837560693699e-05
SOX15	1.2445666395596e-06
SOX18	3.66474248438651e-05
SOX2	0.000352822013199792
SOX21	1.43053465615321e-05
SOX2OT	1.2445666395596e-06
SOX30	1.2445666395596e-06
SOX4	3.81853740891717e-05
SOX5	7.48312640497748e-05
SOX6	4.49913932548322e-05
SOX7	3.63807499254217e-05
SOX8	1.81300782202618e-05
SOX9	0.000132521570296903
SP1	0.000194381611912845
SP100	6.61612092486836e-05
SP110	3.09352812488861e-05
SP140	7.70371317954638e-05
SP140L	7.7037131795405e-05
SP2	1.37234704122969e-05
SP3	2.18888161151471e-05
SP4	1.93334966727097e-05
SP6	3.19051782413747e-05
SP7	5.63355792080614e-05
SP8	2.4659924081789e-05
SPA17	0.00011113263188597
SPACA1	5.23315281581132e-05
SPACA3	3.24916698011548e-05
SPACA4	1.47193451147055e-05
SPACA5	1.2445666395596e-06
SPACA5B	1.2445666395596e-06
SPAG1	5.31920614985072e-05
SPAG11B	3.79883166016069e-05
SPAG16	3.72483559009038e-05
SPAG17	4.16387212965162e-05
SPAG4	4.23985345904685e-05
SPAG4L	1.2445666395596e-06
SPAG5	0.000124615210084972
SPAG6	5.91488394138337e-05
SPAG7	1.2445666395596e-06
SPAG8	7.78374186616321e-05
SPAG9	5.42153331551461e-05
SPAM1	6.18924805981684e-05
SPANXA1	7.55314500258909e-05
SPANXA2	3.29637336115612e-05
SPANXB1	4.58141283072176e-05
SPANXB2	1.2445666395596e-06
SPANXC	4.58141283072145e-05
SPANXD	1.2445666395596e-06
SPANXE	1.2445666395596e-06
SPANXF1	1.2445666395596e-06
SPANXN1	1.2445666395596e-06
SPANXN3	1.55561645651576e-05
SPANXN5	1.2445666395596e-06
SPARC	9.58695234612002e-05
SPARCL1	2.24071346663442e-05
SPAST	0.000104138841160567
SPATA12	1.2445666395596e-06
SPATA13	3.02794581607332e-05
SPATA16	3.70625586302136e-05
SPATA19	1.2445666395596e-06
SPATA2	4.06136475969626e-05
SPATA20	1.65996042775082e-05
SPATA21	1.2445666395596e-06
SPATA22	1.2445666395596e-06
SPATA2L	2.40381052837778e-05
SPATA3	7.70371317954638e-05
SPATA4	1.59894098334893e-05
SPATA5	3.35782600118968e-05
SPATA5L1	3.33232523287788e-05
SPATA6	1.93648659993588e-05
SPATA7	5.24242949279128e-05
SPATA9	1.2445666395596e-06
SPATC1	3.07457229932941e-05
SPATS1	7.7037131795405e-05
SPATS2	1.2445666395596e-06
SPATS2L	1.2445666395596e-06
SPC24	6.69258733790698e-05
SPC25	8.66486275655352e-05
SPCS1	3.52749542774991e-05
SPCS2	4.62229813231979e-05
SPCS3	3.02476073425426e-05
SPDEF	3.91026222162648e-05
SPDYA	2.55834068626421e-05
SPDYC	2.31713103297295e-05
SPDYE1	1.57574589059677e-05
SPEF1	2.11054663405017e-05
SPEF2	5.37297233785359e-05
SPEG	1.97929349349009e-05
SPEM1	2.07755141300164e-05
SPEN	2.55420968581718e-05
SPERT	1.2445666395596e-06
SPESP1	1.2445666395596e-06
SPG11	6.6550112908864e-05
SPG20	1.2445666395596e-06
SPG21	4.40458408294426e-05
SPG3A	1.2445666395596e-06
SPG7	0.000126704112571771
SPHAR	1.2445666395596e-06
SPHK1	0.000148094765169161
SPHK2	0.000117551375193704
SPHKAP	1.49512780212237e-05
SPI1	0.000176394006968347
SPIB	3.34777321652967e-05
SPIC	3.11268886773208e-05
SPIN1	4.71687060435927e-05
SPIN2A	1.2445666395596e-06
SPIN2B	4.22877872315588e-05
SPIN3	1.2445666395596e-06
SPIN4	1.2445666395596e-06
SPINK1	5.94397242969048e-05
SPINK2	2.56941172784201e-05
SPINK5	6.9153400462028e-05
SPINK5L3	1.2445666395596e-06
SPINK6	4.34369277714977e-05
SPINK8	1.2445666395596e-06
SPINK9	2.56846894666962e-05
SPINLW1	1.2445666395596e-06
SPINT1	4.16451852704204e-05
SPINT2	5.38333895623727e-05
SPINT3	1.2445666395596e-06
SPIRE1	2.4411081443833e-05
SPIRE2	2.72002355925169e-05
SPN	0.000103786043499295
SPNS1	2.34750331515568e-05
SPNS2	2.9796989512078e-05
SPNS3	1.86280034357471e-05
SPO11	0.000134319978113463
SPOCD1	1.44740501349415e-05
SPOCK1	2.2500063866003e-05
SPOCK2	1.90968115692089e-05
SPOCK3	1.8720580246894e-05
SPON1	3.54088046323113e-05
SPON2	1.33404167383018e-05
SPOP	0.000161794124105948
SPOPL	0.000104410913125805
SPP1	0.000192843274737026
SPP2	1.89082554368424e-05
SPPL2A	1.33894008857211e-05
SPPL2B	1.33711310863054e-05
SPPL3	1.2445666395596e-06
SPR	5.64927750643674e-05
SPRED1	4.85804420533146e-05
SPRED2	2.96687943151829e-05
SPRED3	1.2445666395596e-06
SPRN	2.24793718218744e-05
SPRR1A	0.000125930413084406
SPRR1B	0.000144470074575673
SPRR2A	7.68280844573307e-05
SPRR2B	0.000129381578072667
SPRR2D	7.94613029497652e-05
SPRR2E	8.21735882953902e-05
SPRR2F	5.62216790140723e-05
SPRR2G	9.48188865586078e-05
SPRR4	1.2445666395596e-06
SPRY1	2.7083344332162e-05
SPRY2	3.77008065466714e-05
SPRY4	3.32623600890414e-05
SPRYD3	4.58615166105886e-05
SPRYD4	2.79888607940839e-05
SPRYD5	1.2445666395596e-06
SPSB1	2.40999907366239e-05
SPSB2	2.61467136510913e-05
SPSB3	1.72618682468497e-05
SPTA1	6.79064705359529e-05
SPTAN1	0.000131247293776092
SPTB	4.85921588398101e-05
SPTBN1	7.83834918185805e-05
SPTBN2	7.4069628168654e-05
SPTBN4	8.49111484281284e-05
SPTBN5	4.73354133951763e-05
SPTLC1	0.000142973154831148
SPTLC2	0.000109004213179088
SPTLC3	0.000106266488819583
SPTY2D1	1.2445666395596e-06
SPZ1	1.2445666395596e-06
SQLE	0.0001283289328943
SQRDL	1.2445666395596e-06
SQSTM1	0.000330105933234421
SR140	1.2445666395596e-06
SRA1	4.84747027581206e-05
SRBD1	1.51927107128611e-05
SRC	0.00092394612700708
SRCAP	6.88972776251857e-05
SRCRB4D	1.2445666395596e-06
SRD5A1	9.94991111874132e-05
SRD5A2	7.61832456519107e-05
SRD5A3	8.19721509675806e-05
SREBF1	0.000223806769266953
SREBF2	0.000158359382121286
SRF	9.94819973415848e-05
SRFBP1	4.39384193241919e-05
SRGAP1	4.23225470523367e-05
SRGAP2	7.28098987196532e-05
SRGAP2L	1.2445666395596e-06
SRGAP3	7.28940275209841e-05
SRGN	2.69440777207415e-05
SRI	3.53729029613473e-05
SRL	2.27507990881155e-05
SRM	7.14643775131533e-05
SRP14	9.98958233182101e-05
SRP14P1	1.2445666395596e-06
SRP19	0.000109926057867688
SRP54	0.000153161549486456
SRP68	0.000100086001545039
SRP72	6.41712797794785e-05
SRP9	9.77752900328043e-05
SRPK1	4.83111090651575e-05
SRPK2	5.38549862755723e-05
SRPR	1.2445666395596e-06
SRPRB	7.445019010631e-05
SRPX2	3.09948542393037e-05
SRR	5.22345935129587e-05
SRRD	1.2445666395596e-06
SRRM1	0.000196778014670994
SRRM1L	1.2445666395596e-06
SRRM2	0.000195201222985061
SRRM4	1.83063491957424e-05
SRRM5	1.2445666395596e-06
SRXN1	4.17754901265614e-05
SS18	0.000133061819103806
SS18L1	7.82371822133387e-05
SS18L2	2.5317133657716e-05
SSB	5.52084070082462e-05
SSBP1	6.83168652657151e-05
SSBP2	6.54264609049053e-05
SSBP3	7.45202090037129e-05
SSBP4	5.79191557502507e-05
SSFA2	1.2445666395596e-06
SSH1	4.63136921750329e-05
SSH2	4.50368163461902e-05
SSH3	3.73118012523286e-05
SSNA1	3.95387447003697e-05
SSPN	6.10359690627182e-05
SSPO	1.2445666395596e-06
SSR1	6.08359857257274e-05
SSR2	5.83294892801057e-05
SSR3	5.00353177648941e-05
SSR4	5.65899549340047e-05
SSRP1	0.000124439938708305
SSSCA1	1.2445666395596e-06
SST	0.000230528702624809
SSTR1	4.59749477492803e-05
SSTR2	5.22056795588681e-05
SSTR3	6.37115299350009e-05
SSU72	7.95037373871573e-05
SSX1	5.72291263890886e-05
SSX2	9.7746848830934e-05
SSX2IP	5.43567820843744e-05
SSX3	2.83381381774156e-05
SSX4	3.77254191832987e-05
SSX4B	3.55222760517093e-05
SSX5	1.40021966134389e-05
SSX6	1.2445666395596e-06
SSX8	1.2445666395596e-06
SSX9	1.2445666395596e-06
ST13	3.32670521769418e-05
ST14	4.40608079780449e-05
ST18	1.2445666395596e-06
ST20	1.43343601877121e-05
ST3GAL1	0.000109729430754029
ST3GAL2	0.000102482389247686
ST3GAL3	1.25883497710055e-05
ST3GAL4	4.81895877431228e-05
ST3GAL5	2.66064791712195e-05
ST3GAL6	7.58641577259988e-05
ST5	1.2445666395596e-06
ST6GAL1	3.5051654639701e-05
ST6GALNAC1	0.00012727114281343
ST6GALNAC2	2.49909342622195e-05
ST6GALNAC3	2.32396200953663e-05
ST6GALNAC4	2.77420645845126e-05
ST6GALNAC6	2.3220509523727e-05
ST7	1.2445666395596e-06
ST7L	1.2445666395596e-06
ST7OT1	1.2445666395596e-06
ST7OT2	1.2445666395596e-06
ST7OT3	1.2445666395596e-06
ST7OT4	1.2445666395596e-06
ST8SIA1	6.74527946222806e-05
ST8SIA2	2.89490690750728e-05
ST8SIA3	1.37399508604628e-05
ST8SIA4	1.41604442204982e-05
ST8SIA6	1.2445666395596e-06
STAB1	3.2937362291827e-05
STAB2	2.87876882612042e-05
STAC	3.9342643023642e-05
STAC2	1.45501946621627e-05
STAC3	6.48094046211428e-05
STAG1	6.59936792999252e-05
STAG2	6.90154649689763e-05
STAG3	6.63221885548708e-05
STAG3L1	1.2445666395596e-06
STAG3L2	1.2445666395596e-06
STAG3L3	1.2445666395596e-06
STAG3L4	1.2445666395596e-06
STAM	0.000111092599015424
STAM2	0.000107003456125753
STAMBP	6.10379638559668e-05
STAMBPL1	3.49886204218826e-05
STAP1	2.13669090677888e-05
STAP2	2.41885540884213e-05
STAR	0.000117723730447357
STARD10	1.46523101679099e-05
STARD13	3.1368240096765e-05
STARD3	8.96862993957791e-05
STARD3NL	4.50158781761132e-05
STARD4	2.62703641328713e-05
STARD5	2.20494682786419e-05
STARD6	2.18931761731847e-05
STARD7	1.55566970546012e-05
STARD8	2.50245075767005e-05
STARD9	1.2445666395596e-06
STAT1	0.000529866330735622
STAT2	0.000181597286068297
STAT3	0.000673734482699048
STAT4	0.000180833855675551
STAT5A	0.000273731320348852
STAT5B	0.0002426756340677
STAT6	0.00016998244326151
STATH	6.34506989399491e-05
STAU1	7.09446200464531e-05
STAU2	2.08907789091098e-05
STBD1	4.87329693319766e-05
STC1	1.2445666395596e-06
STC2	2.09902195429843e-05
STEAP1	2.90381032027392e-05
STEAP2	3.70936930745453e-05
STEAP3	2.94110442274857e-05
STEAP4	1.2445666395596e-06
STELLAR	1.2445666395596e-06
STGC3	1.2445666395596e-06
STIL	6.58895197834736e-05
STIM1	8.80172215321868e-05
STIM2	5.78678805646375e-05
STIP1	0.000167922835515948
STK10	1.38501296736421e-05
STK11	0.000147435897082049
STK11IP	3.45892754240175e-05
STK16	1.2445666395596e-06
STK17A	1.54635154676226e-05
STK17B	1.53945829112084e-05
STK19	2.18204850620324e-05
STK24	9.07914471356746e-05
STK25	8.32560603458655e-05
STK3	8.87157056630793e-05
STK31	1.90787451308083e-05
STK32A	1.2445666395596e-06
STK32C	1.2445666395596e-06
STK33	1.47539849887181e-05
STK35	2.58277165056415e-05
STK36	3.24322322826653e-05
STK38	3.46881037577864e-05
STK38L	5.11886509580686e-05
STK39	6.36957743769567e-05
STK4	7.23311779516717e-05
STK40	3.74086592707193e-05
STMN1	4.5485525347486e-05
STMN2	2.22652870322803e-05
STMN3	1.2445666395596e-06
STMN4	3.90881107434375e-05
STOM	3.88439488216053e-05
STOML1	1.2445666395596e-06
STOML2	2.40225620942153e-05
STOML3	1.71663227433745e-05
STON1	1.7919059109009e-05
STON2	5.24745596128424e-05
STOX1	1.2445666395596e-06
STOX2	1.2445666395596e-06
STRA13	1.2445666395596e-06
STRA6	4.1584014408351e-05
STRADA	5.39552923723277e-05
STRADB	4.90847464180496e-05
STRAP	7.19295024707284e-05
STRBP	2.17012504848714e-05
STRC	4.97465589891718e-05
STRN	0.000100620061729157
STRN3	7.41562683927833e-05
STRN4	9.40760701387291e-05
STS	0.000118571171579552
STS-1	1.2445666395596e-06
STT3A	0.000106457451669801
STT3B	9.4369007450592e-05
STUB1	0.000237159398385434
STX10	0.000113833782511092
STX11	0.000115789711313336
STX12	0.000154991265380253
STX16	0.000195149933852212
STX17	0.000177413674266928
STX18	0.000141532799075433
STX19	9.6922377035051e-05
STX1A	0.000248393406997786
STX1B	9.36800469094709e-05
STX2	0.000105766607525535
STX3	0.00014493818232267
STX4	0.000189578559310181
STX5	0.000275404587869716
STX6	0.000215961642307331
STX7	0.000172832068007369
STX8	0.000134430293793631
STXBP1	0.000136773571182206
STXBP2	5.51618011028715e-05
STXBP3	6.45657318025189e-05
STXBP4	2.15559795181589e-05
STXBP5	9.70718076725543e-05
STXBP5L	3.78664715238725e-05
STXBP6	4.39427827162343e-05
STYK1	1.6809022514072e-05
STYX	1.35854571697381e-05
STYXL1	1.2445666395596e-06
SUB1	2.87885929303171e-05
SUCLA2	0.000134161557217323
SUCLG1	0.000228043706840365
SUCLG2	0.000196204968307395
SUCNR1	1.40474385284935e-05
SUDS3	8.00782398666609e-05
SUFU	0.00015893671121624
SUGT1	3.76270171703814e-05
SUGT1L1	1.2445666395596e-06
SUGT1P	1.2445666395596e-06
SULF1	4.3696502615539e-05
SULF2	1.2445666395596e-06
SULT1A1	6.4744524560405e-05
SULT1A2	3.6584879313705e-05
SULT1A3	3.53277174830555e-05
SULT1A4	4.67956824363228e-05
SULT1B1	8.87996340153848e-05
SULT1C2	4.21710863078283e-05
SULT1C3	9.58945939200778e-05
SULT1C4	0.000101072210492192
SULT1E1	9.16195954514238e-05
SULT2A1	5.32886552188972e-05
SULT2B1	7.6042104101259e-05
SULT4A1	3.43941374774596e-05
SULT6B1	1.2445666395596e-06
SUMF1	0.000118856098071702
SUMF2	2.2890288911583e-05
SUMO1	0.000264286534507115
SUMO1P1	1.2445666395596e-06
SUMO1P3	1.2445666395596e-06
SUMO2	0.0002104847567219
SUMO3	7.55339343792638e-05
SUMO4	8.91732977227117e-05
SUNC1	1.2445666395596e-06
SUOX	6.38493525304541e-05
SUPT16H	0.000133611724735286
SUPT3H	9.90632512782773e-05
SUPT4H1	0.000119699456065844
SUPT5H	0.000176273668392706
SUPT6H	0.000117848737881417
SUPT7L	7.87404572599935e-05
SUPV3L1	6.9999716769197e-05
SURF1	6.75484859455732e-05
SURF2	2.40622586626184e-05
SURF4	7.19097009295608e-05
SURF6	0.000102854106779787
SUSD1	1.2445666395596e-06
SUSD2	1.2445666395596e-06
SUSD3	1.2445666395596e-06
SUSD4	1.2445666395596e-06
SUSD5	1.2445666395596e-06
SUV39H1	0.00013045980061506
SUV39H2	2.4675176108795e-05
SUV420H1	1.2445666395596e-06
SUV420H2	1.2445666395596e-06
SUZ12	0.000196499334616672
SUZ12P	1.2445666395596e-06
SV2A	3.59575960629419e-05
SV2B	3.141495029221e-05
SVIL	1.71187810323333e-05
SVIP	4.15020410170537e-05
SVOP	1.2445666395596e-06
SWAP70	1.2445666395596e-06
SYAP1	1.45466964861914e-05
SYCE1	6.65019547184161e-05
SYCE1L	1.2445666395596e-06
SYCE2	6.06560133827706e-05
SYCN	1.96164536849797e-05
SYCP1	6.37303669861613e-05
SYCP2	5.87378604764507e-05
SYCP3	0.000100432363209703
SYDE1	1.2445666395596e-06
SYDE2	1.2445666395596e-06
SYF2	0.000149438806868493
SYK	0.000367955722567985
SYMPK	0.000139341407000124
SYN1	0.000139220293796821
SYN2	7.67946500478185e-05
SYN3	6.68632904266867e-05
SYNC	3.43059427671622e-05
SYNC1	1.2445666395596e-06
SYNCRIP	0.00013752330622936
SYNE1	6.21323084821037e-05
SYNE2	5.74994348646763e-05
SYNGAP1	7.20682739154836e-05
SYNGR1	2.5508075169504e-05
SYNGR2	3.51840560994745e-05
SYNGR3	1.2445666395596e-06
SYNJ1	0.000185205732316063
SYNJ2	0.000115243667687929
SYNJ2BP	2.62421492404822e-05
SYNM	4.69043338703242e-05
SYNPO	5.11801235266584e-05
SYNPO2	2.02936733159187e-05
SYNPR	4.25967100451493e-05
SYPL1	1.41349573926593e-05
SYPL2	2.81174928194451e-05
SYS1	1.97414843299227e-05
SYT10	7.90866786098735e-05
SYT11	1.69709011823286e-05
SYT12	1.2445666395596e-06
SYT13	1.53536076300034e-05
SYT14	1.2445666395596e-06
SYT15	1.2445666395596e-06
SYT16	1.2445666395596e-06
SYT17	1.40428478802983e-05
SYT2	6.08306461383808e-05
SYT3	7.60343722027712e-05
SYT5	1.70557991542032e-05
SYT6	7.59903445733881e-05
SYT7	2.97278136013342e-05
SYT9	2.7018133460352e-05
SYTL1	3.62418316881553e-05
SYTL2	3.04409323417504e-05
SYTL3	2.05479229544487e-05
SYTL4	5.09135230769394e-05
SYVN1	0.000130038349333744
T	1.2445666395596e-06
T-SP1	1.2445666395596e-06
T1560	1.2445666395596e-06
TAAR1	4.40418123919213e-05
TAAR2	1.2445666395596e-06
TAAR3	1.2445666395596e-06
TAAR5	2.84041685268034e-05
TAAR6	2.3417946788262e-05
TAAR8	1.2445666395596e-06
TAAR9	1.2445666395596e-06
TAC1	0.000142984038100416
TAC3	7.70343415909721e-05
TAC4	3.59459910244549e-05
TACC1	3.59803842508865e-05
TACC2	2.14648477686074e-05
TACC3	9.81128675760674e-05
TACO1	3.51699869591706e-05
TACR1	6.30505141461428e-05
TACR2	2.95378820710379e-05
TACR3	4.49885841535727e-05
TACSTD1	1.2445666395596e-06
TACSTD2	3.41330307408765e-05
TADA1L	1.2445666395596e-06
TADA2A	7.97089805446434e-05
TADA2B	8.65333334746238e-05
TADA3	0.000105862568481626
TAF1	0.000187514300384243
TAF10	0.000194465579626092
TAF11	0.000117545431353809
TAF12	0.000200800857681728
TAF13	0.000125317792992203
TAF15	7.61966212471947e-05
TAF1A	3.84530725316904e-05
TAF1B	5.12726526194408e-05
TAF1C	3.86045521809303e-05
TAF1D	3.32613920462371e-05
TAF1L	4.2475148438255e-05
TAF2	0.000163470829223371
TAF3	0.000125464006464892
TAF4	0.000210469198233492
TAF4B	7.52900725586047e-05
TAF5	0.000166772835791955
TAF6	0.000211217583495189
TAF6L	8.70384598823237e-05
TAF7	0.000199503323293245
TAF8	0.000141701293338188
TAF9	0.000224951699582933
TAF9L	1.2445666395596e-06
TAGAP	4.01674635887033e-05
TAGLN	5.83506258523827e-05
TAGLN2	2.42349689037846e-05
TAGLN3	1.90985979345054e-05
TAL1	0.000119212504528412
TALDO1	0.00017983849733741
TANC1	3.74141366543183e-05
TANC2	1.2445666395596e-06
TANK	9.0565646407165e-05
TAOK1	4.16069544205385e-05
TAOK2	3.06813326187136e-05
TAOK3	2.50028335507491e-05
TAP1	4.6404122205785e-05
TAP2	4.24925098262428e-05
TAPBP	7.5928032164615e-05
TAPBPL	2.30007981838585e-05
TAPT1	2.15837214754188e-05
TARBP1	2.83859982764675e-05
TARBP2	7.44422070120109e-05
TARDBP	0.000231839902918284
TARP	1.2445666395596e-06
TARS	1.2445666395596e-06
TARS2	5.96611270860213e-05
TARSL2	1.2445666395596e-06
TAS1R2	0.000144423580522938
TAS1R3	0.000116711472148167
TAS2R1	4.39213280288235e-05
TAS2R10	1.58638469154979e-05
TAS2R13	2.06259614071961e-05
TAS2R14	2.52221351322001e-05
TAS2R16	4.29175239964968e-05
TAS2R3	3.23914071476925e-05
TAS2R4	3.7417249213016e-05
TAS2R40	1.63033075370374e-05
TAS2R41	2.18187222266013e-05
TAS2R42	2.18881362688885e-05
TAS2R43	2.80752966877309e-05
TAS2R46	3.67040275225536e-05
TAS2R49	1.2445666395596e-06
TAS2R5	2.59741583066596e-05
TAS2R60	2.12172048868604e-05
TAS2R8	1.56640953934435e-05
TAS2R9	2.02897493453582e-05
TASP1	2.20178530848627e-05
TATDN1	1.2445666395596e-06
TATDN2	1.3103650372536e-05
TATDN3	1.2445666395596e-06
TAX1BP1	9.41744794863674e-05
